household_id,building_id,vdcmun_id,district_id
22500801,225008,39,4
22508101,225081,39,4
22509401,225094,39,4
22513601,225136,39,4
22514001,225140,39,4
22517801,225178,39,4
22518701,225187,39,4
22519101,225191,39,4
22519201,225192,39,4
22519301,225193,39,4
22519701,225197,39,4
22520301,225203,39,4
22522101,225221,39,4
22523601,225236,39,4
22527401,225274,39,4
22529001,225290,39,4
22532301,225323,39,4
22532901,225329,39,4
22534001,225340,39,4
22535901,225359,39,4
22540101,225401,39,4
22540201,225402,39,4
22542901,225429,39,4
22544001,225440,39,4
22551001,225510,39,4
22551101,225511,39,4
22554601,225546,39,4
22555401,225554,39,4
22556701,225567,39,4
22557301,225573,39,4
22558301,225583,39,4
22558401,225584,39,4
22560101,225601,39,4
22564701,225647,39,4
22565001,225650,39,4
22566501,225665,39,4
22566601,225666,39,4
22567201,225672,39,4
22568801,225688,39,4
22568802,225688,39,4
22569101,225691,39,4
22570701,225707,39,4
22571501,225715,39,4
22571701,225717,39,4
22572201,225722,39,4
22572601,225726,39,4
22573901,225739,39,4
22574201,225742,39,4
22575701,225757,39,4
22575901,225759,39,4
22575902,225759,39,4
22578401,225784,39,4
22582401,225824,39,4
22583201,225832,39,4
22584601,225846,39,4
22585201,225852,39,4
22589601,225896,32,4
22591101,225911,32,4
22591102,225911,32,4
22591601,225916,32,4
22593601,225936,32,4
22593901,225939,32,4
22594801,225948,32,4
22596101,225961,32,4
22596701,225967,32,4
22599601,225996,32,4
22599901,225999,32,4
22601901,226019,32,4
22604001,226040,32,4
22615701,226157,32,4
22616601,226166,32,4
22617101,226171,32,4
22619201,226192,32,4
22621201,226212,32,4
22623601,226236,32,4
22623901,226239,32,4
22625301,226253,32,4
22627801,226278,32,4
22628001,226280,32,4
22629001,226290,32,4
22629901,226299,32,4
22630001,226300,32,4
22634301,226343,32,4
22634801,226348,32,4
22638001,226380,32,4
22638201,226382,32,4
22639301,226393,32,4
22639501,226395,32,4
22640801,226408,32,4
22641901,226419,32,4
22645401,226454,32,4
22647201,226472,32,4
22649901,226499,32,4
22655401,226554,32,4
22655601,226556,32,4
22656901,226569,32,4
22663401,226634,32,4
22666101,226661,32,4
22669001,226690,32,4
22669201,226692,32,4
22669301,226693,32,4
22672501,226725,32,4
22674501,226745,32,4
22675701,226757,32,4
22676801,226768,32,4
22689501,226895,32,4
22692401,226924,32,4
22692501,226925,32,4
22692701,226927,32,4
22693101,226931,32,4
22693301,226933,32,4
22693302,226933,32,4
22697601,226976,32,4
22702401,227024,32,4
22703801,227038,32,4
22705201,227052,32,4
22709101,227091,32,4
22710901,227109,32,4
22715501,227155,32,4
22715801,227158,32,4
22716801,227168,32,4
22717301,227173,32,4
22717302,227173,32,4
22717701,227177,32,4
22720401,227204,32,4
22721701,227217,32,4
22722801,227228,32,4
22722901,227229,32,4
22728401,227284,32,4
22730001,227300,32,4
22730701,227307,32,4
22732601,227326,32,4
22733001,227330,32,4
22735401,227354,32,4
22738901,227389,32,4
22739301,227393,32,4
22739401,227394,32,4
22740101,227401,32,4
22741301,227413,32,4
22742601,227426,32,4
22742901,227429,32,4
22743701,227437,32,4
22744101,227441,32,4
22744301,227443,32,4
22745501,227455,32,4
22746601,227466,32,4
22746901,227469,32,4
22748401,227484,32,4
22749201,227492,32,4
22749801,227498,32,4
22760701,227607,32,4
22761101,227611,32,4
22762801,227628,32,4
22765001,227650,33,4
22765901,227659,33,4
22766301,227663,33,4
22771101,227711,33,4
22771301,227713,33,4
22771601,227716,33,4
22772801,227728,33,4
22773501,227735,33,4
22773502,227735,33,4
22774301,227743,33,4
22783201,227832,33,4
22784201,227842,33,4
22785601,227856,33,4
22786301,227863,33,4
22790101,227901,33,4
22790301,227903,33,4
22790901,227909,33,4
22791501,227915,33,4
22792101,227921,33,4
22792501,227925,33,4
22792901,227929,33,4
22793501,227935,33,4
22793901,227939,33,4
22794001,227940,33,4
22794501,227945,33,4
22795301,227953,33,4
22796001,227960,33,4
22796101,227961,33,4
22796501,227965,33,4
22797401,227974,33,4
22800401,228004,33,4
22803101,228031,33,4
22803601,228036,33,4
22805101,228051,33,4
22805301,228053,33,4
22805701,228057,33,4
22806401,228064,33,4
22806601,228066,33,4
22806901,228069,33,4
22808501,228085,33,4
22809001,228090,33,4
22813001,228130,33,4
22813401,228134,33,4
22813701,228137,33,4
22815101,228151,33,4
22817201,228172,33,4
22818201,228182,33,4
22819301,228193,33,4
22822001,228220,33,4
22822301,228223,33,4
22822801,228228,33,4
22825201,228252,33,4
22826401,228264,33,4
22829301,228293,33,4
22830301,228303,33,4
22832001,228320,33,4
22833601,228336,33,4
22834901,228349,33,4
22836601,228366,33,4
22838001,228380,33,4
22841701,228417,33,4
22843301,228433,33,4
22846201,228462,33,4
22846401,228464,33,4
22847001,228470,33,4
22848001,228480,33,4
22848801,228488,33,4
22848901,228489,33,4
22849101,228491,33,4
22849501,228495,33,4
22851601,228516,33,4
22854001,228540,33,4
22854701,228547,33,4
22856101,228561,33,4
22856401,228564,33,4
22857001,228570,33,4
22860701,228607,33,4
22862001,228620,33,4
22862601,228626,33,4
22865601,228656,33,4
22865801,228658,33,4
22866401,228664,33,4
22867201,228672,33,4
22867901,228679,33,4
22868101,228681,33,4
22868501,228685,33,4
22874501,228745,33,4
22874801,228748,33,4
22881301,228813,36,4
22884901,228849,36,4
22885101,228851,36,4
22886601,228866,36,4
22887401,228874,36,4
22890801,228908,36,4
22891501,228915,36,4
22892701,228927,36,4
22893301,228933,36,4
22897501,228975,36,4
22897901,228979,36,4
22900301,229003,36,4
22907101,229071,36,4
22908001,229080,36,4
22912701,229127,36,4
22913301,229133,36,4
22913901,229139,36,4
22918701,229187,36,4
22921701,229217,36,4
22922801,229228,36,4
22926301,229263,36,4
22926401,229264,36,4
22926601,229266,36,4
22926801,229268,36,4
22927201,229272,36,4
22928801,229288,36,4
22931101,229311,36,4
22932701,229327,36,4
22937001,229370,36,4
22937401,229374,36,4
22946401,229464,36,4
22947701,229477,36,4
22952201,229522,36,4
22953101,229531,36,4
22953201,229532,36,4
22953501,229535,36,4
22954601,229546,36,4
22957601,229576,36,4
22958001,229580,36,4
22961501,229615,37,4
22965101,229651,37,4
22965501,229655,37,4
22967301,229673,37,4
22968401,229684,37,4
22968801,229688,37,4
22969601,229696,37,4
22970701,229707,37,4
22972801,229728,37,4
22973201,229732,37,4
22975001,229750,37,4
22977501,229775,37,4
22978101,229781,37,4
22981901,229819,37,4
22982601,229826,37,4
22982901,229829,37,4
22988801,229888,37,4
22988802,229888,37,4
22990101,229901,37,4
22990801,229908,37,4
22993001,229930,37,4
22993301,229933,37,4
22993401,229934,37,4
22994201,229942,37,4
22995201,229952,37,4
22996201,229962,37,4
23000301,230003,37,4
23000302,230003,37,4
23003301,230033,37,4
23004201,230042,37,4
23010301,230103,37,4
23012501,230125,37,4
23012601,230126,37,4
23014901,230149,37,4
23015301,230153,37,4
23016101,230161,37,4
23017701,230177,37,4
23018701,230187,37,4
23021501,230215,37,4
23021502,230215,37,4
23021601,230216,37,4
23025101,230251,37,4
23025601,230256,37,4
23027801,230278,37,4
23029601,230296,37,4
23034401,230344,37,4
23035901,230359,37,4
23036601,230366,37,4
23037801,230378,37,4
23038201,230382,37,4
23042401,230424,37,4
23044401,230444,37,4
23044701,230447,37,4
23045401,230454,37,4
23048101,230481,37,4
23049001,230490,37,4
23050601,230506,37,4
23052301,230523,37,4
23052701,230527,37,4
23053701,230537,37,4
23054901,230549,37,4
23055001,230550,37,4
23056001,230560,37,4
23056401,230564,37,4
23056801,230568,37,4
23057301,230573,37,4
23057401,230574,37,4
23058801,230588,37,4
23060601,230606,37,4
23061901,230619,37,4
23065801,230658,37,4
23066601,230666,37,4
23067501,230675,37,4
23068501,230685,37,4
23070101,230701,37,4
23070601,230706,37,4
23073001,230730,37,4
23076301,230763,37,4
23076501,230765,37,4
23079001,230790,37,4
23079401,230794,37,4
23080501,230805,37,4
23081901,230819,37,4
23084001,230840,40,4
23084002,230840,40,4
23085701,230857,40,4
23087701,230877,40,4
23090101,230901,40,4
23091901,230919,40,4
23095201,230952,40,4
23097801,230978,40,4
23097802,230978,40,4
23098201,230982,40,4
23098301,230983,40,4
23099701,230997,40,4
23101401,231014,40,4
23103401,231034,40,4
23103501,231035,40,4
23106101,231061,40,4
23106301,231063,40,4
23107501,231075,40,4
23108201,231082,40,4
23109501,231095,40,4
23111501,231115,40,4
23112901,231129,40,4
23114901,231149,40,4
23115501,231155,40,4
23115701,231157,40,4
23116801,231168,40,4
23119101,231191,40,4
23119701,231197,40,4
23122901,231229,40,4
23124401,231244,40,4
23124901,231249,40,4
23125501,231255,40,4
23131001,231310,40,4
23131701,231317,40,4
23132501,231325,40,4
23136201,231362,40,4
23136601,231366,40,4
23137701,231377,40,4
23142201,231422,40,4
23144601,231446,40,4
23145601,231456,40,4
23146801,231468,40,4
23148801,231488,40,4
23150101,231501,40,4
23153901,231539,40,4
23162301,231623,30,4
23163001,231630,30,4
23166501,231665,30,4
23168101,231681,30,4
23169201,231692,30,4
23176001,231760,30,4
23182201,231822,30,4
23183101,231831,30,4
23185601,231856,30,4
23187201,231872,30,4
23188901,231889,30,4
23189301,231893,30,4
23193401,231934,30,4
23195101,231951,30,4
23197101,231971,30,4
23201301,232013,30,4
23202401,232024,30,4
23203501,232035,30,4
23204601,232046,30,4
23207501,232075,30,4
23207601,232076,30,4
23210701,232107,30,4
23210801,232108,30,4
23213101,232131,30,4
23213701,232137,30,4
23215501,232155,30,4
23217201,232172,30,4
23217202,232172,30,4
23217501,232175,30,4
23217801,232178,30,4
23225901,232259,30,4
23227201,232272,30,4
23227501,232275,30,4
23228801,232288,30,4
23229301,232293,30,4
23234501,232345,30,4
23239901,232399,30,4
23240001,232400,30,4
23240901,232409,30,4
23245601,232456,30,4
23246601,232466,30,4
23249001,232490,30,4
23252301,232523,30,4
23253801,232538,30,4
23258801,232588,30,4
23258901,232589,30,4
23267601,232676,30,4
23267701,232677,30,4
23268701,232687,30,4
23269701,232697,30,4
23273001,232730,30,4
23276001,232760,30,4
23276501,232765,30,4
23280201,232802,30,4
23283501,232835,30,4
23283601,232836,30,4
23287801,232878,35,4
23288701,232887,35,4
23289101,232891,35,4
23289901,232899,35,4
23290201,232902,35,4
23290301,232903,35,4
23291001,232910,35,4
23291801,232918,35,4
23294301,232943,35,4
23295301,232953,35,4
23296301,232963,35,4
23301101,233011,35,4
23302401,233024,35,4
23305101,233051,35,4
23306201,233062,35,4
23306301,233063,35,4
23309301,233093,35,4
23312301,233123,35,4
23313501,233135,35,4
23314301,233143,35,4
23315101,233151,35,4
23315501,233155,35,4
23317001,233170,35,4
23319101,233191,35,4
23319301,233193,35,4
23321201,233212,35,4
23323601,233236,35,4
23325001,233250,35,4
23325901,233259,35,4
23328701,233287,35,4
23330301,233303,35,4
23331501,233315,35,4
23331701,233317,35,4
23332701,233327,35,4
23335201,233352,35,4
23335701,233357,35,4
23336401,233364,35,4
23337601,233376,35,4
23338301,233383,35,4
23339301,233393,35,4
23343801,233438,32,4
23344101,233441,32,4
23347501,233475,32,4
23348801,233488,32,4
23351001,233510,32,4
23351901,233519,32,4
23352701,233527,32,4
23353801,233538,32,4
23356101,233561,32,4
23357201,233572,32,4
23357301,233573,32,4
23357701,233577,32,4
23359101,233591,32,4
23362601,233626,32,4
23365301,233653,32,4
23367301,233673,32,4
23367901,233679,32,4
23368801,233688,32,4
23369301,233693,32,4
23370501,233705,32,4
23372401,233724,32,4
23372601,233726,32,4
23373701,233737,32,4
23373801,233738,32,4
23375701,233757,32,4
23376101,233761,32,4
23376301,233763,32,4
23376801,233768,32,4
23377001,233770,32,4
23379801,233798,32,4
23386201,233862,32,4
23386301,233863,32,4
23386501,233865,32,4
23387301,233873,32,4
23388301,233883,32,4
23388701,233887,32,4
23398601,233986,32,4
23399101,233991,32,4
23400601,234006,32,4
23401701,234017,32,4
23402301,234023,32,4
23403901,234039,32,4
23406201,234062,32,4
23407001,234070,32,4
23407101,234071,32,4
23410201,234102,32,4
23412801,234128,32,4
23415101,234151,32,4
23415501,234155,32,4
23416101,234161,32,4
23416201,234162,32,4
23416401,234164,32,4
23418101,234181,32,4
23421001,234210,32,4
23422201,234222,32,4
23422801,234228,32,4
23427001,234270,32,4
23428101,234281,32,4
23428601,234286,32,4
23429401,234294,32,4
23429501,234295,32,4
23429701,234297,32,4
23430001,234300,32,4
23434101,234341,32,4
23437701,234377,32,4
23438201,234382,32,4
23444001,234440,32,4
23445601,234456,32,4
23447101,234471,32,4
23447201,234472,32,4
23448301,234483,32,4
23448601,234486,32,4
23449301,234493,32,4
23455801,234558,32,4
23456001,234560,32,4
23459801,234598,32,4
23460001,234600,32,4
23465101,234651,32,4
23465601,234656,32,4
23465801,234658,32,4
23468201,234682,32,4
23469801,234698,32,4
23470001,234700,32,4
23471201,234712,32,4
23472801,234728,32,4
23473901,234739,32,4
23476001,234760,32,4
23476501,234765,32,4
23477201,234772,32,4
23477701,234777,32,4
23479501,234795,32,4
23479901,234799,32,4
23480301,234803,32,4
23482401,234824,32,4
23482501,234825,32,4
23483201,234832,32,4
2401,24,7,1
3301,33,7,1
4501,45,7,1
5501,55,7,1
9001,90,7,1
11301,113,7,1
11701,117,7,1
16601,166,7,1
18101,181,7,1
18501,185,7,1
18801,188,7,1
19501,195,7,1
28701,287,7,1
30301,303,7,1
31701,317,7,1
34001,340,7,1
36001,360,7,1
37201,372,7,1
39501,395,7,1
42901,429,7,1
43101,431,7,1
43301,433,7,1
44001,440,7,1
45301,453,7,1
45501,455,7,1
49801,498,7,1
57301,573,7,1
57501,575,7,1
58801,588,7,1
58901,589,7,1
59101,591,7,1
60001,600,7,1
61001,610,7,1
61501,615,7,1
62701,627,7,1
63301,633,7,1
63801,638,7,1
64301,643,7,1
65601,656,5,1
66601,666,5,1
66701,667,5,1
67701,677,5,1
68601,686,5,1
69601,696,5,1
70801,708,5,1
76401,764,5,1
77001,770,5,1
78201,782,5,1
78501,785,5,1
78901,789,5,1
81401,814,5,1
81701,817,5,1
81901,819,5,1
82801,828,5,1
83201,832,5,1
85601,856,5,1
85701,857,5,1
87401,874,5,1
88501,885,5,1
90001,900,5,1
94501,945,5,1
95101,951,5,1
95201,952,5,1
98301,983,5,1
99301,993,5,1
100201,1002,5,1
100801,1008,5,1
102601,1026,5,1
103701,1037,5,1
103901,1039,5,1
107701,1077,5,1
110801,1108,5,1
112201,1122,5,1
115401,1154,5,1
116201,1162,5,1
118401,1184,5,1
118701,1187,5,1
120001,1200,5,1
122401,1224,5,1
125201,1252,5,1
128201,1282,8,1
134901,1349,8,1
135401,1354,8,1
135501,1355,8,1
135601,1356,8,1
136101,1361,8,1
136501,1365,8,1
137301,1373,8,1
137901,1379,8,1
138101,1381,8,1
140401,1404,8,1
140601,1406,8,1
144901,1449,8,1
145001,1450,8,1
146801,1468,8,1
147601,1476,8,1
148501,1485,8,1
149401,1494,8,1
149701,1497,8,1
152801,1528,8,1
152901,1529,8,1
153801,1538,8,1
154501,1545,8,1
156201,1562,8,1
160801,1608,8,1
161301,1613,8,1
163101,1631,8,1
165001,1650,8,1
165101,1651,8,1
166701,1667,8,1
167101,1671,8,1
168201,1682,8,1
170901,1709,8,1
171101,1711,8,1
173701,1737,8,1
174701,1747,8,1
175301,1753,8,1
179201,1792,8,1
179202,1792,8,1
181401,1814,8,1
182501,1825,8,1
183001,1830,8,1
183201,1832,8,1
184001,1840,8,1
184002,1840,8,1
185201,1852,8,1
186101,1861,8,1
186701,1867,8,1
186801,1868,8,1
187401,1874,8,1
187801,1878,8,1
189001,1890,8,1
190901,1909,8,1
194701,1947,8,1
197001,1970,8,1
198501,1985,8,1
199001,1990,8,1
202301,2023,8,1
202801,2028,8,1
204701,2047,8,1
209601,2096,8,1
211101,2111,8,1
211501,2115,8,1
213701,2137,8,1
214201,2142,8,1
214601,2146,8,1
225501,2255,8,1
225601,2256,8,1
226501,2265,8,1
227201,2272,8,1
228201,2282,8,1
229201,2292,8,1
230101,2301,8,1
231001,2310,7,1
231101,2311,7,1
231501,2315,7,1
234001,2340,7,1
234301,2343,7,1
235201,2352,7,1
236801,2368,7,1
237801,2378,7,1
241301,2413,7,1
241701,2417,7,1
241702,2417,7,1
245901,2459,7,1
248901,2489,7,1
250001,2500,7,1
252101,2521,7,1
252401,2524,7,1
255101,2551,7,1
256101,2561,7,1
259201,2592,7,1
260101,2601,7,1
260501,2605,7,1
260901,2609,7,1
262101,2621,7,1
262801,2628,7,1
262901,2629,7,1
263401,2634,7,1
266801,2668,7,1
267301,2673,7,1
267701,2677,7,1
270001,2700,7,1
270201,2702,7,1
270301,2703,7,1
270801,2708,7,1
272701,2727,7,1
274001,2740,7,1
275901,2759,7,1
277901,2779,7,1
278201,2782,7,1
279101,2791,7,1
280201,2802,7,1
282601,2826,7,1
284401,2844,7,1
285001,2850,7,1
287101,2871,7,1
287201,2872,7,1
287301,2873,7,1
287501,2875,7,1
288701,2887,7,1
291401,2914,7,1
292101,2921,7,1
294001,2940,7,1
300501,3005,6,1
300901,3009,6,1
301001,3010,6,1
302401,3024,6,1
303301,3033,6,1
303501,3035,6,1
304701,3047,6,1
313201,3132,6,1
317401,3174,6,1
322301,3223,6,1
322801,3228,6,1
323001,3230,6,1
325801,3258,6,1
327401,3274,6,1
332101,3321,6,1
334701,3347,6,1
335301,3353,6,1
335401,3354,6,1
335501,3355,6,1
335601,3356,6,1
339401,3394,6,1
340101,3401,6,1
345801,3458,6,1
346601,3466,6,1
346701,3467,6,1
351601,3516,6,1
353001,3530,6,1
353501,3535,6,1
353502,3535,6,1
356201,3562,6,1
361501,3615,6,1
363201,3632,6,1
365001,3650,6,1
365002,3650,6,1
366901,3669,6,1
368201,3682,6,1
370601,3706,6,1
372401,3724,6,1
374901,3749,6,1
376501,3765,6,1
377001,3770,6,1
378101,3781,6,1
379701,3797,6,1
380401,3804,6,1
381601,3816,6,1
381801,3818,6,1
382401,3824,6,1
384101,3841,6,1
387101,3871,7,1
387501,3875,7,1
388001,3880,7,1
394801,3948,7,1
396801,3968,7,1
401801,4018,7,1
403201,4032,7,1
403301,4033,7,1
403601,4036,7,1
405701,4057,7,1
411501,4115,7,1
412701,4127,7,1
416501,4165,7,1
416901,4169,7,1
419101,4191,7,1
422701,4227,7,1
423001,4230,7,1
424301,4243,7,1
425101,4251,7,1
426101,4261,7,1
427301,4273,7,1
428401,4284,7,1
428501,4285,7,1
429301,4293,7,1
431301,4313,7,1
432401,4324,7,1
434301,4343,7,1
436401,4364,7,1
436601,4366,7,1
439501,4395,2,1
439601,4396,2,1
439801,4398,2,1
441701,4417,2,1
442801,4428,2,1
443301,4433,2,1
447101,4471,2,1
447801,4478,2,1
449001,4490,2,1
449401,4494,2,1
451001,4510,2,1
451501,4515,2,1
451601,4516,2,1
452901,4529,2,1
453401,4534,2,1
454701,4547,2,1
455901,4559,2,1
461201,4612,2,1
461901,4619,2,1
463401,4634,2,1
466301,4663,2,1
466801,4668,2,1
467201,4672,2,1
469201,4692,2,1
469401,4694,2,1
470501,4705,2,1
470601,4706,2,1
471101,4711,2,1
471501,4715,2,1
472401,4724,2,1
475801,4758,2,1
476001,4760,2,1
477301,4773,2,1
477601,4776,2,1
479901,4799,2,1
480301,4803,2,1
482301,4823,2,1
483101,4831,2,1
483401,4834,2,1
483402,4834,2,1
484901,4849,2,1
485301,4853,2,1
485701,4857,2,1
487801,4878,2,1
493301,4933,2,1
493501,4935,2,1
493701,4937,2,1
493901,4939,2,1
495101,4951,2,1
498801,4988,3,1
499701,4997,3,1
500301,5003,3,1
501101,5011,3,1
502101,5021,3,1
502501,5025,3,1
503701,5037,3,1
503801,5038,3,1
504401,5044,3,1
504601,5046,3,1
504901,5049,3,1
506901,5069,3,1
510401,5104,3,1
511401,5114,3,1
511801,5118,3,1
514901,5149,3,1
516001,5160,3,1
518801,5188,3,1
519801,5198,3,1
520701,5207,3,1
527601,5276,3,1
529501,5295,3,1
529701,5297,3,1
533701,5337,3,1
537101,5371,7,1
538101,5381,7,1
538201,5382,7,1
541801,5418,7,1
544101,5441,7,1
544301,5443,7,1
548101,5481,7,1
548701,5487,7,1
551501,5515,7,1
552201,5522,7,1
552301,5523,7,1
552601,5526,7,1
554001,5540,7,1
556701,5567,7,1
558201,5582,7,1
559801,5598,7,1
564301,5643,7,1
564701,5647,7,1
565601,5656,7,1
569801,5698,7,1
570001,5700,7,1
572801,5728,7,1
573601,5736,7,1
577701,5777,7,1
578701,5787,7,1
583701,5837,7,1
586201,5862,7,1
586801,5868,7,1
588401,5884,7,1
588801,5888,7,1
589801,5898,1,1
591501,5915,1,1
592101,5921,1,1
595501,5955,1,1
596601,5966,1,1
600901,6009,1,1
602901,6029,1,1
604501,6045,1,1
605301,6053,1,1
606701,6067,1,1
608201,6082,1,1
608901,6089,1,1
610301,6103,1,1
610701,6107,1,1
611501,6115,1,1
617401,6174,1,1
617701,6177,1,1
619601,6196,1,1
620101,6201,1,1
622501,6225,1,1
624501,6245,1,1
627901,6279,1,1
628301,6283,1,1
629501,6295,1,1
630101,6301,1,1
631301,6313,1,1
632201,6322,1,1
632501,6325,1,1
634201,6342,1,1
634901,6349,1,1
636201,6362,1,1
636202,6362,1,1
638001,6380,1,1
638801,6388,1,1
638802,6388,1,1
639101,6391,1,1
640001,6400,1,1
641201,6412,1,1
641701,6417,1,1
643401,6434,1,1
643601,6436,1,1
645401,6454,1,1
645601,6456,1,1
646301,6463,1,1
646901,6469,1,1
647301,6473,1,1
647701,6477,1,1
651001,6510,8,1
657001,6570,8,1
657301,6573,8,1
657501,6575,8,1
661601,6616,8,1
664401,6644,8,1
667701,6677,8,1
669501,6695,8,1
670301,6703,8,1
671701,6717,8,1
672701,6727,8,1
679501,6795,8,1
683901,6839,8,1
686801,6868,8,1
687301,6873,8,1
687601,6876,8,1
687801,6878,8,1
688401,6884,8,1
691101,6911,8,1
694701,6947,8,1
694702,6947,8,1
697801,6978,8,1
698001,6980,8,1
703201,7032,8,1
704501,7045,8,1
705201,7052,8,1
705701,7057,8,1
705901,7059,8,1
707101,7071,8,1
709201,7092,8,1
711801,7118,8,1
712401,7124,8,1
712801,7128,8,1
715401,7154,8,1
715601,7156,8,1
716401,7164,8,1
718701,7187,8,1
720201,7202,8,1
720301,7203,8,1
721201,7212,8,1
721801,7218,8,1
723301,7233,8,1
723501,7235,8,1
725601,7256,8,1
725701,7257,8,1
726401,7264,8,1
728601,7286,8,1
729901,7299,2,1
730301,7303,2,1
730801,7308,2,1
732701,7327,2,1
733001,7330,2,1
734301,7343,2,1
737301,7373,2,1
739501,7395,2,1
741501,7415,2,1
741601,7416,2,1
742201,7422,2,1
743101,7431,2,1
744101,7441,2,1
748401,7484,2,1
748701,7487,2,1
749801,7498,2,1
752001,7520,2,1
752002,7520,2,1
752201,7522,2,1
758401,7584,2,1
759701,7597,2,1
760501,7605,2,1
760601,7606,2,1
760801,7608,2,1
769401,7694,2,1
772701,7727,2,1
772901,7729,2,1
774301,7743,2,1
775001,7750,2,1
775501,7755,2,1
775901,7759,2,1
776301,7763,2,1
776901,7769,2,1
777101,7771,2,1
781601,7816,1,1
783201,7832,1,1
787101,7871,1,1
787701,7877,1,1
789601,7896,1,1
789801,7898,1,1
790701,7907,1,1
790801,7908,1,1
791201,7912,1,1
792001,7920,1,1
793001,7930,1,1
793201,7932,1,1
794601,7946,1,1
797801,7978,1,1
799201,7992,1,1
799401,7994,1,1
801101,8011,1,1
801401,8014,1,1
802701,8027,1,1
803501,8035,1,1
803601,8036,1,1
806401,8064,1,1
808901,8089,1,1
810601,8106,1,1
810602,8106,1,1
815001,8150,1,1
815701,8157,1,1
816101,8161,1,1
817701,8177,1,1
818101,8181,1,1
818501,8185,1,1
820301,8203,1,1
821201,8212,1,1
821401,8214,1,1
827601,8276,1,1
830101,8301,1,1
832001,8320,1,1
832201,8322,1,1
835101,8351,1,1
837201,8372,1,1
838001,8380,1,1
838801,8388,1,1
839301,8393,1,1
841301,8413,1,1
841501,8415,1,1
844001,8440,1,1
844101,8441,1,1
844501,8445,1,1
845001,8450,1,1
847201,8472,1,1
847301,8473,1,1
847801,8478,1,1
849901,8499,1,1
855001,8550,1,1
856701,8567,1,1
857701,8577,1,1
857702,8577,1,1
860101,8601,1,1
860301,8603,1,1
860601,8606,1,1
862501,8625,1,1
865601,8656,1,1
872501,8725,1,1
872901,8729,1,1
875801,8758,1,1
876501,8765,1,1
876901,8769,1,1
877201,8772,1,1
877301,8773,1,1
877901,8779,1,1
879001,8790,1,1
879601,8796,1,1
881301,8813,1,1
882401,8824,1,1
882601,8826,1,1
883801,8838,1,1
888801,8888,1,1
889501,8895,1,1
889701,8897,1,1
892601,8926,1,1
893301,8933,1,1
894501,8945,1,1
896101,8961,1,1
896601,8966,1,1
897401,8974,1,1
899501,8995,1,1
899601,8996,1,1
900301,9003,1,1
901601,9016,1,1
903501,9035,1,1
904601,9046,1,1
905601,9056,1,1
906401,9064,1,1
908101,9081,1,1
908401,9084,1,1
917501,9175,1,1
919001,9190,1,1
919701,9197,1,1
924101,9241,1,1
924601,9246,1,1
924801,9248,1,1
926101,9261,1,1
930201,9302,1,1
937701,9377,1,1
938301,9383,1,1
938901,9389,1,1
938902,9389,1,1
939601,9396,1,1
940301,9403,1,1
941001,9410,1,1
942001,9420,1,1
943201,9432,1,1
943801,9438,1,1
944301,9443,1,1
944601,9446,1,1
945301,9453,1,1
946801,9468,1,1
949301,9493,1,1
951301,9513,1,1
954001,9540,1,1
958201,9582,1,1
960001,9600,1,1
964401,9644,4,1
966901,9669,4,1
969701,9697,4,1
970101,9701,4,1
971301,9713,4,1
974901,9749,4,1
974902,9749,4,1
976001,9760,4,1
979101,9791,4,1
982001,9820,4,1
982201,9822,4,1
982701,9827,4,1
985301,9853,4,1
985401,9854,4,1
987601,9876,4,1
990201,9902,4,1
990501,9905,4,1
992301,9923,4,1
994201,9942,4,1
996501,9965,4,1
996601,9966,4,1
997301,9973,4,1
997401,9974,4,1
999001,9990,4,1
999701,9997,4,1
1002801,10028,4,1
1005101,10051,4,1
1011801,10118,4,1
1011802,10118,4,1
1015101,10151,4,1
1015801,10158,4,1
1016401,10164,4,1
1019301,10193,4,1
1019302,10193,4,1
1019401,10194,4,1
1021101,10211,4,1
1022301,10223,4,1
1024101,10241,4,1
1024701,10247,4,1
1026401,10264,4,1
1030401,10304,4,1
1031601,10316,6,1
1034001,10340,6,1
1035501,10355,6,1
1035901,10359,6,1
1036201,10362,6,1
1041101,10411,6,1
1042601,10426,6,1
1044601,10446,6,1
1045901,10459,6,1
1046001,10460,6,1
1046501,10465,6,1
1048201,10482,6,1
1048501,10485,6,1
1052001,10520,6,1
1054301,10543,6,1
1054701,10547,6,1
1057101,10571,6,1
1058101,10581,6,1
1058301,10583,6,1
1058601,10586,6,1
1059901,10599,6,1
1062101,10621,6,1
1062901,10629,6,1
1063801,10638,6,1
1064201,10642,6,1
1065701,10657,6,1
1067901,10679,6,1
1068801,10688,6,1
1070401,10704,6,1
1073801,10738,6,1
1075201,10752,6,1
1076701,10767,6,1
1076801,10768,6,1
1083401,10834,6,1
1084101,10841,6,1
1087901,10879,6,1
1089101,10891,6,1
1091801,10918,6,1
1095401,10954,6,1
1101301,11013,7,1
1104501,11045,7,1
1107801,11078,7,1
1108001,11080,7,1
1108501,11085,7,1
1110201,11102,7,1
1118501,11185,7,1
1120501,11205,7,1
1123801,11238,7,1
1124201,11242,7,1
1124301,11243,7,1
1126101,11261,7,1
1126401,11264,7,1
1127601,11276,7,1
1129701,11297,7,1
1131001,11310,7,1
1131601,11316,7,1
1134801,11348,7,1
1136901,11369,7,1
1137001,11370,7,1
1138401,11384,7,1
1140401,11404,7,1
